order_id,line_number,sku,product_name,quantity,unit_price,line_amount
499,1,AC-1000,Camp Lantern,2,14.53,29.06
500,1,HB-1000,Bike Mount,1,14.87,14.87
501,1,FL-2000,Trail Blazer,2,24.04,48.08
502,1,HL-1000,Bike Mount,3,87.03,261.09
503,1,FL-2000,Battery Pack,4,31.96,127.84
504,1,BK-1000,USB-C Charger,1,64.58,64.58
505,1,HL-1000,Headlamp Pro,3,82.44,247.32
506,1,AC-2000,USB-C Charger,1,96.78,96.78
507,1,FL-1000,Pocket Beam,4,89.32,357.28
508,1,BK-1000,Headlamp Lite,2,51.32,102.64
509,1,AC-2000,Camp Lantern,2,12.42,24.84
510,1,AC-1000,Pocket Beam,1,71.69,71.69
511,1,CL-1000,Camp Lantern,1,16.64,16.64
512,1,FL-2000,Headlamp Lite,1,51.08,51.08
513,1,AC-2000,Camp Lantern,3,87.34,262.02
514,1,AC-1000,USB-C Charger,1,96.99,96.99
515,1,AC-1000,Headlamp Lite,2,57.59,115.18
516,1,HB-1000,Trail Blazer,1,28.22,28.22
517,1,CL-1000,Trail Blazer,2,29.32,58.64
518,1,BK-1000,Headlamp Lite,3,11.9,35.7
519,1,FL-2000,Battery Pack,1,80.46,80.46
520,1,AC-1000,USB-C Charger,1,93.64,93.64
521,1,AC-1000,Headlamp Lite,2,63.55,127.1
522,1,BK-1000,Trail Blazer,3,46.03,138.09
523,1,AC-2000,USB-C Charger,2,94.01,188.02
524,1,CL-1000,Headlamp Lite,3,71.77,215.31
525,1,FL-1000,Headlamp Lite,3,61.8,185.4
526,1,CL-1000,Trail Blazer,3,91.34,274.02
527,1,AC-2000,Pocket Beam,2,37.76,75.52
528,1,BK-1000,Headlamp Lite,4,76.09,304.36
529,1,FL-2000,Trail Blazer,3,5.31,15.93
530,1,AC-2000,Battery Pack,2,19.54,39.08
531,1,AC-2000,USB-C Charger,2,90.73,181.46
532,1,AC-1000,Headlamp Lite,3,68.66,205.98
533,1,HB-1000,Battery Pack,4,39.1,156.4
534,1,AC-2000,Camp Lantern,3,24.45,73.35
535,1,FL-1000,Trail Blazer,4,21.55,86.2
536,1,CL-1000,USB-C Charger,2,59.72,119.44
537,1,BK-1000,Trail Blazer,1,98.68,98.68
538,1,FL-2000,Bike Mount,3,35.43,106.29
539,1,BK-1000,Headlamp Pro,1,98.11,98.11
540,1,AC-1000,Pocket Beam,3,51.98,155.94
541,1,HB-1000,Headlamp Lite,4,27.08,108.32
542,1,CL-1000,Pocket Beam,1,81.21,81.21
543,1,AC-2000,Trail Blazer,1,77.92,77.92
544,1,AC-1000,Headlamp Pro,3,77.09,231.27
545,1,BK-1000,Pocket Beam,1,41.5,41.5
546,1,HL-1000,Headlamp Lite,4,11.73,46.92
547,1,FL-1000,USB-C Charger,3,70.42,211.26
548,1,HL-1000,USB-C Charger,2,37.21,74.42
549,1,FL-2000,Camp Lantern,3,9.58,28.74
550,1,FL-1000,Battery Pack,1,72.1,72.1
551,1,AC-1000,Trail Blazer,2,22.44,44.88
552,1,HL-1000,Camp Lantern,3,47.91,143.73
553,1,AC-1000,Bike Mount,1,24.67,24.67
554,1,AC-1000,Headlamp Lite,4,82.95,331.8
555,1,FL-1000,Battery Pack,3,69.65,208.95
556,1,BK-1000,Pocket Beam,1,49.89,49.89
557,1,FL-1000,Bike Mount,3,23.42,70.26
558,1,AC-2000,USB-C Charger,3,70.92,212.76
559,1,AC-1000,Camp Lantern,1,65.01,65.01
560,1,CL-1000,USB-C Charger,2,96.64,193.28
561,1,FL-2000,Battery Pack,3,97.0,291.0
562,1,AC-2000,Bike Mount,4,45.49,181.96
563,1,CL-1000,USB-C Charger,3,88.01,264.03
564,1,FL-1000,Headlamp Pro,3,50.14,150.42
565,1,FL-1000,USB-C Charger,1,67.0,67.0
566,1,FL-2000,Headlamp Pro,1,38.44,38.44
567,1,HB-1000,Headlamp Lite,1,81.34,81.34
568,1,HL-1000,Camp Lantern,2,98.21,196.42
569,1,AC-1000,Bike Mount,4,20.15,80.6
570,1,HL-1000,Bike Mount,3,44.18,132.54
571,1,HB-1000,Headlamp Lite,1,43.52,43.52
572,1,BK-1000,Trail Blazer,1,8.74,8.74
573,1,FL-1000,Headlamp Lite,3,33.45,100.35
574,1,AC-2000,Headlamp Pro,4,64.31,257.24
575,1,HB-1000,Camp Lantern,2,27.79,55.58
576,1,AC-1000,Bike Mount,2,39.81,79.62
577,1,FL-2000,USB-C Charger,3,74.88,224.64
578,1,BK-1000,Camp Lantern,1,77.35,77.35
579,1,BK-1000,Bike Mount,1,49.28,49.28
580,1,AC-1000,Headlamp Lite,2,78.61,157.22
581,1,HB-1000,Headlamp Pro,3,75.99,227.97
582,1,BK-1000,Pocket Beam,1,65.05,65.05
583,1,HB-1000,Headlamp Pro,3,76.37,229.11
584,1,CL-1000,Bike Mount,2,78.63,157.26
585,1,FL-1000,Pocket Beam,1,91.96,91.96
586,1,HL-1000,Headlamp Lite,4,97.6,390.4
587,1,FL-2000,Headlamp Pro,2,78.54,157.08
588,1,HB-1000,Trail Blazer,1,9.55,9.55
589,1,HB-1000,Camp Lantern,3,66.28,198.84
590,1,BK-1000,USB-C Charger,4,29.45,117.8
591,1,HL-1000,Headlamp Pro,2,64.21,128.42
592,1,AC-2000,Battery Pack,3,39.59,118.77
593,1,FL-2000,Trail Blazer,3,8.17,24.51
594,1,AC-1000,USB-C Charger,1,80.61,80.61
595,1,FL-2000,Bike Mount,4,16.21,64.84
596,1,FL-2000,Battery Pack,1,14.16,14.16
597,1,AC-1000,Pocket Beam,4,71.23,284.92
598,1,AC-1000,Bike Mount,2,42.57,85.14
599,1,BK-1000,Headlamp Pro,1,96.59,96.59
600,1,HL-1000,Pocket Beam,2,93.79,187.58
601,1,FL-1000,Camp Lantern,2,63.73,127.46
602,1,HB-1000,Battery Pack,4,51.13,204.52
603,1,HL-1000,Headlamp Lite,1,20.24,20.24
604,1,FL-1000,Battery Pack,2,17.56,35.12
605,1,CL-1000,Bike Mount,3,58.01,174.03
606,1,AC-2000,Battery Pack,4,34.99,139.96
607,1,BK-1000,Headlamp Lite,2,92.45,184.9
608,1,AC-2000,Headlamp Pro,4,37.32,149.28
609,1,HB-1000,Trail Blazer,1,24.16,24.16
610,1,FL-1000,USB-C Charger,2,62.19,124.38
611,1,AC-1000,Trail Blazer,1,83.02,83.02
612,1,FL-1000,Pocket Beam,3,95.38,286.14
613,1,BK-1000,Headlamp Pro,3,28.51,85.53
614,1,CL-1000,Camp Lantern,2,10.47,20.94
615,1,AC-1000,Headlamp Lite,2,36.9,73.8
616,1,AC-2000,Pocket Beam,2,11.42,22.84
617,1,HB-1000,Bike Mount,2,39.37,78.74
618,1,HB-1000,Pocket Beam,1,66.3,66.3
619,1,BK-1000,Bike Mount,4,59.84,239.36
620,1,BK-1000,Bike Mount,3,49.51,148.53
621,1,AC-1000,Headlamp Lite,3,77.62,232.86
622,1,BK-1000,Headlamp Lite,4,12.94,51.76
623,1,AC-2000,Bike Mount,3,92.92,278.76
624,1,HB-1000,Trail Blazer,2,46.51,93.02
625,1,CL-1000,Camp Lantern,1,78.22,78.22
626,1,CL-1000,Camp Lantern,3,14.7,44.1
627,1,FL-2000,USB-C Charger,4,72.87,291.48
628,1,HL-1000,Headlamp Pro,3,25.84,77.52
629,1,HB-1000,Headlamp Lite,4,33.37,133.48
630,1,HL-1000,Headlamp Pro,1,31.95,31.95
631,1,FL-2000,Headlamp Lite,2,95.94,191.88
632,1,HL-1000,Headlamp Pro,3,66.53,199.59
633,1,BK-1000,Headlamp Pro,4,43.34,173.36
634,1,HB-1000,Headlamp Lite,3,49.28,147.84
635,1,CL-1000,Camp Lantern,2,53.84,107.68
636,1,AC-2000,Headlamp Lite,4,86.24,344.96
637,1,BK-1000,Camp Lantern,1,12.21,12.21
638,1,CL-1000,Headlamp Pro,4,50.56,202.24
639,1,HB-1000,Battery Pack,2,81.22,162.44
640,1,HL-1000,Headlamp Lite,3,55.43,166.29
641,1,HB-1000,USB-C Charger,4,70.53,282.12
642,1,BK-1000,Pocket Beam,4,43.85,175.4
643,1,AC-2000,Headlamp Pro,1,97.02,97.02
644,1,BK-1000,Trail Blazer,4,56.5,226.0
645,1,HB-1000,USB-C Charger,1,43.73,43.73
646,1,FL-2000,Pocket Beam,4,25.89,103.56
647,1,HB-1000,Pocket Beam,3,93.11,279.33
648,1,BK-1000,Headlamp Pro,4,69.77,279.08
649,1,HB-1000,USB-C Charger,1,87.9,87.9
650,1,HL-1000,Headlamp Pro,3,42.67,128.01
651,1,BK-1000,Headlamp Pro,4,97.34,389.36
652,1,BK-1000,Pocket Beam,3,24.39,73.17
653,1,FL-1000,USB-C Charger,2,54.05,108.1
654,1,AC-2000,Headlamp Lite,2,26.17,52.34
655,1,HB-1000,Headlamp Pro,1,46.85,46.85
656,1,FL-2000,Trail Blazer,1,72.04,72.04
657,1,FL-2000,Trail Blazer,3,29.34,88.02
658,1,FL-1000,Battery Pack,4,10.2,40.8
659,1,CL-1000,Bike Mount,1,64.8,64.8
660,1,HL-1000,USB-C Charger,3,82.78,248.34
661,1,HL-1000,USB-C Charger,1,26.54,26.54
662,1,AC-2000,Battery Pack,3,95.31,285.93
663,1,BK-1000,Headlamp Pro,2,36.51,73.02
664,1,AC-2000,Battery Pack,2,88.16,176.32
665,1,FL-2000,Pocket Beam,1,78.88,78.88
666,1,HL-1000,Bike Mount,3,91.76,275.28
667,1,FL-1000,Camp Lantern,1,73.92,73.92
668,1,AC-2000,Pocket Beam,2,86.23,172.46
669,1,AC-2000,Camp Lantern,2,58.47,116.94
670,1,HB-1000,USB-C Charger,1,83.62,83.62
671,1,AC-1000,USB-C Charger,3,99.83,299.49
672,1,AC-1000,Headlamp Pro,1,88.57,88.57
673,1,HL-1000,Bike Mount,4,70.99,283.96
674,1,AC-1000,Headlamp Pro,1,47.76,47.76
675,1,BK-1000,Trail Blazer,3,64.7,194.1
676,1,HB-1000,Headlamp Lite,1,60.81,60.81
677,1,HB-1000,Bike Mount,3,62.03,186.09
678,1,FL-2000,Headlamp Pro,1,32.49,32.49
679,1,BK-1000,Headlamp Lite,2,37.55,75.1
680,1,HL-1000,Trail Blazer,4,71.86,287.44
681,1,FL-2000,Camp Lantern,3,89.53,268.59
682,1,AC-1000,USB-C Charger,2,88.28,176.56
683,1,HB-1000,USB-C Charger,2,31.48,62.96
684,1,FL-2000,Camp Lantern,1,9.64,9.64
685,1,AC-1000,Camp Lantern,4,50.43,201.72
686,1,HB-1000,Headlamp Pro,1,70.25,70.25
687,1,AC-1000,Pocket Beam,3,84.81,254.43
688,1,FL-2000,USB-C Charger,2,66.09,132.18
689,1,CL-1000,Camp Lantern,3,61.14,183.42
690,1,BK-1000,USB-C Charger,4,81.12,324.48
691,1,FL-1000,Battery Pack,4,47.05,188.2
692,1,BK-1000,Headlamp Pro,1,72.84,72.84
693,1,AC-1000,Headlamp Lite,2,25.37,50.74
694,1,FL-2000,Pocket Beam,3,13.45,40.35
695,1,AC-1000,Trail Blazer,1,58.1,58.1
696,1,FL-2000,Trail Blazer,2,56.55,113.1
697,1,FL-2000,USB-C Charger,2,27.27,54.54
698,1,FL-1000,Camp Lantern,3,10.71,32.13
699,1,HL-1000,Trail Blazer,4,9.39,37.56
700,1,HL-1000,Trail Blazer,4,86.5,346.0
701,1,AC-2000,Pocket Beam,3,87.07,261.21
702,1,CL-1000,Camp Lantern,4,89.41,357.64
703,1,BK-1000,Headlamp Pro,2,86.62,173.24
704,1,AC-1000,Trail Blazer,1,88.67,88.67
705,1,AC-1000,USB-C Charger,2,68.5,137.0
706,1,AC-2000,Battery Pack,4,92.59,370.36
707,1,FL-1000,Camp Lantern,1,12.93,12.93
708,1,BK-1000,Trail Blazer,1,71.55,71.55
709,1,AC-1000,Trail Blazer,3,39.58,118.74
710,1,FL-2000,Bike Mount,4,58.54,234.16
711,1,FL-1000,USB-C Charger,4,40.38,161.52
712,1,BK-1000,USB-C Charger,1,92.14,92.14
713,1,BK-1000,USB-C Charger,1,94.26,94.26
714,1,BK-1000,Headlamp Lite,4,7.1,28.4
715,1,HL-1000,Battery Pack,1,29.41,29.41
716,1,HL-1000,USB-C Charger,4,5.37,21.48
717,1,CL-1000,Battery Pack,1,21.27,21.27
718,1,HB-1000,Pocket Beam,1,84.58,84.58
719,1,HB-1000,Headlamp Lite,2,66.55,133.1
720,1,AC-2000,Trail Blazer,2,54.61,109.22
721,1,BK-1000,Headlamp Lite,1,69.88,69.88
722,1,FL-2000,Pocket Beam,4,5.85,23.4
723,1,BK-1000,Headlamp Lite,3,8.58,25.74
724,1,AC-1000,Headlamp Pro,3,24.39,73.17
725,1,AC-1000,Bike Mount,1,40.25,40.25
726,1,CL-1000,USB-C Charger,1,20.67,20.67
727,1,BK-1000,Pocket Beam,4,43.34,173.36
728,1,BK-1000,Pocket Beam,1,60.35,60.35
729,1,FL-1000,Bike Mount,1,29.8,29.8
730,1,HL-1000,Headlamp Pro,4,21.04,84.16
731,1,FL-2000,Headlamp Pro,4,75.74,302.96
732,1,FL-2000,Bike Mount,1,41.66,41.66
733,1,AC-1000,Headlamp Pro,2,17.57,35.14
734,1,HB-1000,Bike Mount,4,90.62,362.48
735,1,HL-1000,Trail Blazer,4,48.34,193.36
736,1,FL-1000,Headlamp Lite,3,87.94,263.82
737,1,BK-1000,Camp Lantern,1,62.46,62.46
738,1,FL-1000,Trail Blazer,4,23.47,93.88
739,1,FL-1000,Camp Lantern,4,8.01,32.04
740,1,AC-2000,Camp Lantern,2,79.8,159.6
741,1,AC-2000,Trail Blazer,3,23.07,69.21
742,1,AC-2000,Camp Lantern,4,17.23,68.92
743,1,HB-1000,Battery Pack,4,72.55,290.2
744,1,AC-2000,Battery Pack,4,20.86,83.44
745,1,FL-2000,Bike Mount,4,20.53,82.12
746,1,FL-1000,Headlamp Lite,2,17.76,35.52
747,1,BK-1000,USB-C Charger,3,69.43,208.29
748,1,HL-1000,Bike Mount,1,9.67,9.67
749,1,AC-1000,Bike Mount,1,78.06,78.06
750,1,CL-1000,Camp Lantern,4,26.06,104.24
751,1,HL-1000,Bike Mount,3,90.1,270.3
752,1,FL-1000,Headlamp Lite,2,17.55,35.1
753,1,HB-1000,USB-C Charger,2,61.08,122.16
754,1,HL-1000,Pocket Beam,2,41.69,83.38
755,1,CL-1000,Trail Blazer,3,62.68,188.04
756,1,AC-1000,Headlamp Pro,1,58.86,58.86
757,1,BK-1000,USB-C Charger,2,31.45,62.9
758,1,FL-2000,Headlamp Pro,3,76.46,229.38
759,1,CL-1000,Camp Lantern,2,40.48,80.96
760,1,FL-1000,Battery Pack,2,28.39,56.78
761,1,FL-2000,USB-C Charger,1,82.7,82.7
762,1,HL-1000,Pocket Beam,2,63.05,126.1
763,1,FL-1000,Trail Blazer,2,68.56,137.12
764,1,AC-2000,Headlamp Lite,3,34.29,102.87
765,1,BK-1000,Bike Mount,4,60.09,240.36
766,1,CL-1000,Camp Lantern,4,46.12,184.48
767,1,AC-2000,Battery Pack,3,72.76,218.28
768,1,CL-1000,Headlamp Lite,4,82.56,330.24
769,1,AC-2000,Pocket Beam,4,21.56,86.24
770,1,FL-2000,Pocket Beam,3,65.93,197.79
771,1,HB-1000,USB-C Charger,4,71.46,285.84
772,1,CL-1000,Headlamp Lite,2,19.49,38.98
773,1,CL-1000,USB-C Charger,4,51.37,205.48
774,1,AC-1000,Headlamp Lite,1,51.88,51.88
775,1,BK-1000,Pocket Beam,1,23.61,23.61
776,1,FL-1000,Headlamp Lite,3,32.96,98.88
777,1,FL-1000,Pocket Beam,2,42.44,84.88
778,1,AC-1000,Bike Mount,3,86.78,260.34
779,1,FL-2000,Trail Blazer,2,91.79,183.58
780,1,AC-2000,Headlamp Pro,3,58.81,176.43
781,1,HB-1000,Camp Lantern,1,13.59,13.59
782,1,AC-1000,Trail Blazer,2,34.76,69.52
783,1,BK-1000,Bike Mount,4,46.58,186.32
784,1,HB-1000,Headlamp Lite,2,36.63,73.26
785,1,HB-1000,Pocket Beam,4,51.91,207.64
786,1,CL-1000,USB-C Charger,1,77.27,77.27
787,1,FL-1000,Bike Mount,3,57.51,172.53
788,1,FL-2000,Bike Mount,3,73.6,220.8
789,1,AC-2000,Camp Lantern,1,36.25,36.25
790,1,HB-1000,USB-C Charger,3,57.08,171.24
791,1,CL-1000,Battery Pack,3,56.79,170.37
792,1,FL-1000,Battery Pack,2,23.44,46.88
793,1,AC-2000,USB-C Charger,2,64.58,129.16
794,1,AC-1000,Pocket Beam,1,86.0,86.0
795,1,AC-1000,Trail Blazer,4,42.21,168.84
796,1,HL-1000,Camp Lantern,4,32.44,129.76
797,1,HB-1000,Headlamp Lite,3,26.9,80.7
798,1,FL-1000,Camp Lantern,1,52.29,52.29
799,1,FL-2000,USB-C Charger,2,77.35,154.7
800,1,HB-1000,Bike Mount,3,86.02,258.06
801,1,AC-1000,Trail Blazer,1,81.59,81.59
802,1,AC-2000,Camp Lantern,2,30.02,60.04
803,1,AC-2000,Camp Lantern,1,48.02,48.02
804,1,AC-1000,USB-C Charger,4,34.73,138.92
805,1,HB-1000,Camp Lantern,4,43.94,175.76
806,1,HB-1000,USB-C Charger,2,98.79,197.58
807,1,AC-2000,Camp Lantern,4,64.98,259.92
808,1,AC-1000,Camp Lantern,3,23.07,69.21
809,1,AC-2000,Bike Mount,1,28.73,28.73
810,1,FL-1000,Battery Pack,4,32.26,129.04
811,1,HB-1000,Headlamp Pro,1,14.49,14.49
812,1,AC-2000,Bike Mount,2,17.39,34.78
813,1,HB-1000,Pocket Beam,3,94.98,284.94
814,1,CL-1000,USB-C Charger,2,37.08,74.16
815,1,FL-2000,Bike Mount,2,66.63,133.26
816,1,HB-1000,Battery Pack,1,66.85,66.85
817,1,AC-2000,Battery Pack,2,25.25,50.5
818,1,FL-2000,Camp Lantern,2,99.91,199.82
819,1,FL-2000,Camp Lantern,1,98.96,98.96
820,1,AC-2000,Battery Pack,1,94.7,94.7
821,1,HL-1000,Camp Lantern,3,7.76,23.28
822,1,AC-1000,Camp Lantern,2,21.34,42.68
823,1,AC-2000,Battery Pack,1,73.28,73.28
824,1,BK-1000,Battery Pack,2,98.12,196.24
825,1,AC-2000,Headlamp Lite,4,99.58,398.32
826,1,HL-1000,Headlamp Lite,1,95.98,95.98
827,1,BK-1000,Pocket Beam,4,84.73,338.92
828,1,FL-1000,Bike Mount,2,14.76,29.52
829,1,FL-2000,Battery Pack,3,29.63,88.89
830,1,BK-1000,Battery Pack,4,16.65,66.6
831,1,HB-1000,Headlamp Pro,2,94.0,188.0
832,1,FL-2000,Trail Blazer,3,68.32,204.96
833,1,BK-1000,Battery Pack,2,21.74,43.48
834,1,CL-1000,Pocket Beam,3,94.88,284.64
835,1,CL-1000,Headlamp Lite,3,75.56,226.68
836,1,HL-1000,Battery Pack,4,27.45,109.8
837,1,CL-1000,Bike Mount,3,96.78,290.34
838,1,FL-1000,Battery Pack,1,85.11,85.11
839,1,AC-1000,USB-C Charger,2,63.37,126.74
840,1,FL-2000,Bike Mount,1,26.63,26.63
841,1,AC-2000,USB-C Charger,1,71.61,71.61
842,1,AC-2000,Camp Lantern,4,85.51,342.04
843,1,CL-1000,Headlamp Pro,4,9.34,37.36
844,1,HB-1000,Bike Mount,2,57.97,115.94
845,1,CL-1000,Trail Blazer,4,89.24,356.96
846,1,CL-1000,Battery Pack,3,20.41,61.23
847,1,HL-1000,Headlamp Lite,1,48.72,48.72
848,1,BK-1000,Bike Mount,1,20.12,20.12
849,1,FL-1000,USB-C Charger,3,65.54,196.62
850,1,BK-1000,Camp Lantern,1,79.89,79.89
851,1,AC-2000,USB-C Charger,2,93.63,187.26
852,1,HL-1000,Pocket Beam,4,76.9,307.6
853,1,HB-1000,Camp Lantern,2,46.85,93.7
854,1,AC-1000,Battery Pack,3,30.26,90.78
855,1,AC-1000,Battery Pack,2,93.27,186.54
856,1,AC-1000,USB-C Charger,2,92.83,185.66
857,1,AC-1000,Pocket Beam,3,30.77,92.31
858,1,HB-1000,Battery Pack,2,38.95,77.9
859,1,AC-2000,Headlamp Lite,2,21.27,42.54
860,1,AC-2000,Bike Mount,2,16.4,32.8
861,1,BK-1000,Trail Blazer,1,41.83,41.83
862,1,AC-2000,USB-C Charger,3,43.41,130.23
863,1,FL-1000,Pocket Beam,1,91.36,91.36
864,1,AC-2000,Trail Blazer,4,11.05,44.2
865,1,HL-1000,Headlamp Lite,2,92.29,184.58
866,1,FL-2000,Camp Lantern,4,56.48,225.92
867,1,BK-1000,Battery Pack,4,30.07,120.28
868,1,HL-1000,USB-C Charger,2,59.43,118.86
869,1,BK-1000,Camp Lantern,3,10.77,32.31
870,1,AC-1000,Trail Blazer,1,27.19,27.19
871,1,HB-1000,Battery Pack,2,39.8,79.6
872,1,AC-2000,Bike Mount,2,73.05,146.1
873,1,BK-1000,Bike Mount,3,98.97,296.91
874,1,FL-1000,Camp Lantern,4,34.7,138.8
875,1,BK-1000,Headlamp Pro,2,12.34,24.68
876,1,BK-1000,Headlamp Pro,2,74.16,148.32
877,1,HL-1000,Headlamp Pro,4,16.88,67.52
878,1,AC-2000,Headlamp Lite,4,65.36,261.44
879,1,HL-1000,Bike Mount,4,67.36,269.44
880,1,BK-1000,Pocket Beam,2,19.4,38.8
881,1,CL-1000,Battery Pack,2,24.03,48.06
882,1,FL-1000,Trail Blazer,2,72.97,145.94
883,1,AC-2000,Bike Mount,2,80.8,161.6
884,1,AC-2000,Bike Mount,1,76.33,76.33
885,1,AC-1000,Headlamp Lite,2,90.14,180.28
886,1,CL-1000,Headlamp Pro,2,40.8,81.6
887,1,AC-2000,Headlamp Lite,4,75.15,300.6
888,1,FL-1000,Headlamp Lite,3,25.42,76.26
889,1,BK-1000,Battery Pack,1,85.3,85.3
890,1,FL-2000,Trail Blazer,3,48.89,146.67
891,1,FL-1000,Camp Lantern,3,31.76,95.28
892,1,FL-1000,Trail Blazer,1,48.44,48.44
893,1,AC-1000,Bike Mount,4,91.35,365.4
894,1,AC-2000,Bike Mount,3,9.46,28.38
895,1,AC-2000,Headlamp Pro,4,74.3,297.2
896,1,HB-1000,Pocket Beam,1,44.35,44.35
897,1,HB-1000,Pocket Beam,2,32.63,65.26
898,1,CL-1000,Headlamp Lite,2,28.05,56.1
899,1,HL-1000,Battery Pack,3,6.11,18.33
900,1,AC-2000,Bike Mount,3,32.78,98.34
901,1,HL-1000,Trail Blazer,3,7.13,21.39
902,1,FL-2000,Camp Lantern,1,68.4,68.4
903,1,AC-2000,Headlamp Lite,3,81.41,244.23
904,1,HB-1000,Battery Pack,1,30.33,30.33
905,1,AC-2000,USB-C Charger,4,98.93,395.72
906,1,HL-1000,Camp Lantern,3,84.79,254.37
907,1,AC-2000,Camp Lantern,1,15.17,15.17
908,1,FL-1000,Camp Lantern,3,6.74,20.22
909,1,HL-1000,Trail Blazer,3,64.47,193.41
910,1,HL-1000,Trail Blazer,2,47.84,95.68
911,1,HL-1000,Headlamp Lite,4,64.81,259.24
912,1,CL-1000,Headlamp Lite,1,30.25,30.25
913,1,BK-1000,Headlamp Lite,3,40.53,121.59
914,1,AC-2000,Pocket Beam,3,57.63,172.89
915,1,AC-1000,Headlamp Pro,4,14.94,59.76
916,1,FL-2000,Headlamp Lite,2,63.09,126.18
917,1,HL-1000,USB-C Charger,4,66.53,266.12
918,1,HL-1000,Battery Pack,2,28.97,57.94
919,1,FL-2000,Headlamp Lite,3,70.15,210.45
920,1,HB-1000,USB-C Charger,1,23.6,23.6
921,1,FL-1000,Pocket Beam,3,62.91,188.73
922,1,AC-2000,USB-C Charger,3,71.58,214.74
923,1,AC-1000,Camp Lantern,1,70.68,70.68
924,1,FL-2000,Bike Mount,2,72.88,145.76
925,1,FL-2000,Trail Blazer,1,11.7,11.7
926,1,CL-1000,Bike Mount,4,54.6,218.4
927,1,FL-1000,Camp Lantern,4,65.1,260.4
928,1,HB-1000,USB-C Charger,1,78.56,78.56
929,1,BK-1000,Bike Mount,4,87.16,348.64
930,1,AC-1000,Headlamp Lite,1,23.08,23.08
931,1,CL-1000,Battery Pack,3,91.48,274.44
932,1,BK-1000,Battery Pack,1,99.92,99.92
933,1,AC-1000,Battery Pack,1,6.09,6.09
934,1,FL-2000,Bike Mount,4,79.85,319.4
935,1,FL-1000,USB-C Charger,4,95.09,380.36
936,1,BK-1000,Pocket Beam,2,69.78,139.56
937,1,HB-1000,Headlamp Pro,1,87.65,87.65
938,1,CL-1000,Bike Mount,1,53.28,53.28
939,1,FL-2000,Headlamp Pro,4,64.39,257.56
940,1,HB-1000,Pocket Beam,2,33.16,66.32
941,1,AC-2000,Camp Lantern,3,70.68,212.04
942,1,HL-1000,Headlamp Pro,4,15.7,62.8
943,1,FL-2000,Headlamp Lite,3,96.62,289.86
944,1,HL-1000,Headlamp Pro,4,33.95,135.8
945,1,HL-1000,Bike Mount,2,27.4,54.8
946,1,AC-1000,Headlamp Pro,1,6.58,6.58
947,1,AC-1000,Battery Pack,2,45.76,91.52
948,1,FL-2000,USB-C Charger,3,64.13,192.39
949,1,FL-2000,Pocket Beam,4,61.71,246.84
950,1,HB-1000,Bike Mount,1,11.33,11.33
951,1,FL-2000,Headlamp Lite,2,16.21,32.42
952,1,FL-2000,Bike Mount,4,90.63,362.52
953,1,HL-1000,USB-C Charger,4,37.88,151.52
954,1,FL-1000,Headlamp Pro,1,87.56,87.56
955,1,HL-1000,Trail Blazer,4,42.26,169.04
956,1,HB-1000,Camp Lantern,3,7.01,21.03
957,1,BK-1000,Pocket Beam,3,32.52,97.56
958,1,AC-1000,Headlamp Lite,3,17.16,51.48
959,1,HB-1000,Bike Mount,4,77.2,308.8
960,1,FL-1000,Camp Lantern,1,89.79,89.79
961,1,BK-1000,Bike Mount,4,81.74,326.96
962,1,HB-1000,Trail Blazer,3,93.65,280.95
963,1,FL-1000,Headlamp Pro,3,45.6,136.8
964,1,CL-1000,Headlamp Lite,3,60.2,180.6
965,1,AC-2000,Pocket Beam,4,36.29,145.16
966,1,BK-1000,Headlamp Lite,2,41.67,83.34
967,1,BK-1000,Bike Mount,4,19.13,76.52
968,1,HL-1000,USB-C Charger,3,30.38,91.14
969,1,HB-1000,USB-C Charger,4,28.62,114.48
970,1,AC-2000,Bike Mount,3,25.62,76.86
971,1,BK-1000,Headlamp Lite,4,8.85,35.4
972,1,HL-1000,Camp Lantern,1,47.02,47.02
973,1,FL-2000,Battery Pack,2,87.9,175.8
974,1,CL-1000,Camp Lantern,2,38.62,77.24
975,1,HL-1000,Bike Mount,1,37.28,37.28
976,1,BK-1000,Pocket Beam,4,76.17,304.68
977,1,HB-1000,Headlamp Lite,3,41.79,125.37
978,1,HB-1000,Trail Blazer,3,28.82,86.46
979,1,FL-1000,USB-C Charger,2,98.33,196.66
980,1,CL-1000,Pocket Beam,4,82.54,330.16
981,1,FL-2000,Headlamp Pro,4,97.45,389.8
982,1,HB-1000,Headlamp Pro,4,77.28,309.12
983,1,CL-1000,Headlamp Pro,1,9.02,9.02
984,1,BK-1000,USB-C Charger,1,17.82,17.82
985,1,CL-1000,Headlamp Lite,4,13.65,54.6
986,1,CL-1000,Trail Blazer,2,52.64,105.28
987,1,CL-1000,Trail Blazer,4,73.32,293.28
988,1,AC-1000,Bike Mount,3,15.99,47.97
989,1,AC-2000,USB-C Charger,2,27.84,55.68
990,1,BK-1000,USB-C Charger,3,35.99,107.97
991,1,FL-1000,Pocket Beam,3,18.01,54.03
992,1,AC-1000,USB-C Charger,4,40.84,163.36
993,1,CL-1000,Battery Pack,4,50.52,202.08
994,1,CL-1000,Camp Lantern,3,81.5,244.5
995,1,CL-1000,Battery Pack,2,13.33,26.66
996,1,CL-1000,USB-C Charger,1,9.52,9.52
